procode,gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110105,1,1,199102,42,1,3,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,5,1,2600,6,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198905,41,1,3,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,6,1,1800,7,6,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198810,13,1,3,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,5,1,1200,6,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198803,41,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,7,43,6,1,1800,7,7,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199009,34,10,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,6,48,6,4,2000,6,9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199003,41,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,6,48,5,1,2600,6,8,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198809,41,1,3,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,6,1,2300,6,9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197604,23,1,4,2,2,5,1,1,2009,1,2,-1,-1,-1,-1,2009,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199901,0,-1,-1,1,-9,7,2,1,0,3,3,2,4,1
11,110105,1,1,199401,62,1,3,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,8,46,4,1,1600,3.5,12,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197807,37,1,3,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,6,41,5,2,1500,7,10,2,2,-1,199909,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,2,1
11,110105,1,2,198612,35,1,3,1,2,5,1,1,2010,1,2,3,-1,-1,-1,2010,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200705,1,2,-1,2,-1,-1,-1,-1,0,3,3,2,4,2
11,110105,1,2,198606,13,1,3,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,6,41,5,3,3000,7,9,2,2,-1,201103,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110105,1,2,197109,41,1,3,1,2,1,1,1,2009,1,2,3,3,-1,-1,2009,1,6,41,5,3,3000,7,10,2,2,-1,199305,2,-1,-1,1,199612,2,1,2,0,2,2,2,3,2
11,110105,1,2,198708,22,1,2,1,2,5,1,1,2011,1,2,-1,-1,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200905,0,-1,-1,1,-9,7,2,1,0,2,2,2,2,1
11,110105,1,2,197810,35,1,3,1,2,5,1,1,2003,1,2,3,3,-1,-1,2003,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199901,2,-1,-1,1,200306,3,1,2,0,1,1,2,2,1
11,110105,1,2,197511,37,1,3,1,2,5,1,1,2011,1,2,3,3,-1,-1,1997,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200212,2,-1,-1,1,200801,3,1,2,0,1,2,1,2,1
11,110105,1,1,197510,23,1,3,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,2008,1,13,20,6,1,6000,6,8,2,1,3,201107,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197002,41,1,3,1,2,1,1,1,2008,1,2,3,3,-1,-1,2008,1,6,42,5,1,6000,7,10,2,2,-1,199502,2,-1,-1,1,200001,2,1,2,0,2,2,2,4,2
11,110105,1,2,197908,37,1,3,2,2,5,1,1,2003,1,2,3,-1,-1,-1,2003,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200302,1,2,-1,2,-1,-1,-1,-1,0,3,2,1,1,1
11,110105,1,2,198612,41,1,6,2,2,5,1,1,2007,1,2,3,-1,-1,-1,2007,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200709,1,2,-1,2,-1,-1,-1,-1,0,2,2,3,3,1
11,110105,1,2,198112,36,1,4,2,2,5,1,1,2009,1,2,3,-1,-1,-1,2008,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200709,1,2,-1,1,201201,3,3,2,0,2,2,3,3,2
11,110105,1,2,197802,36,1,3,1,2,5,1,1,2006,1,2,3,3,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200102,2,-1,-1,1,200810,2,1,2,0,2,2,2,4,2
11,110105,1,2,196312,35,1,3,1,2,1,1,1,1996,1,2,3,3,-1,-1,1996,1,7,43,5,2,5000,7,12,2,2,-1,198201,2,-1,-1,1,198507,2,1,2,0,2,2,2,4,1
11,110105,1,2,197509,35,1,3,1,2,1,1,1,2011,1,2,3,3,-1,-1,2009,1,1,61,6,1,2100,7,6,2,2,-1,199509,2,-1,-1,1,200309,2,1,2,0,2,2,2,4,1
11,110105,1,2,198704,35,1,3,2,2,1,1,1,2011,1,2,3,-1,-1,-1,2011,1,4,47,12,1,4000,5,8,2,2,-1,200701,2,-1,-1,1,201111,2,1,2,0,3,3,2,4,2
11,110105,1,2,198009,22,1,3,1,2,5,1,1,2008,1,2,-1,-1,-1,-1,2008,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201001,0,-1,-1,1,-9,7,2,1,0,2,2,2,4,2
11,110105,1,2,196908,23,1,4,2,2,1,1,1,2008,1,2,3,-1,-1,-1,1995,1,7,43,6,1,1500,7,10,1,2,-1,198909,1,2,-1,1,199010,3,1,2,0,2,2,2,4,2
11,110105,1,1,199203,13,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,46,6,1,1200,7,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196912,41,1,3,1,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,6,41,5,3,5000,7,10,2,2,-1,199002,2,-1,-1,1,200411,2,1,2,2,2,2,2,4,2
11,110105,1,1,199107,41,1,3,1,1,1,1,1,2005,1,-1,-1,-1,-1,-1,2005,1,6,41,5,3,2000,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,195708,41,1,2,1,1,1,1,1,2003,1,-1,-1,-1,-1,-1,2003,1,8,48,5,3,2600,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196707,41,1,2,1,5,5,1,1,2002,1,3,3,-1,-1,-1,1999,4,-1,-1,-1,-1,-1,-1,-1,5,2,-1,199001,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197509,41,1,3,1,2,1,1,1,2003,1,2,3,3,3,-1,2003,1,1,20,6,2,35000,7,10,5,2,-1,199601,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196405,51,1,3,2,2,1,1,1,2002,1,2,3,-1,-1,-1,1995,1,4,47,6,1,4000,4,10,2,2,-1,198702,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199108,42,1,5,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,6,1,2400,6,9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199508,42,1,4,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,6,48,6,1,2500,6,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198903,13,1,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,10,20,10,1,2200,6,9,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197906,21,1,4,2,2,5,1,1,2006,1,2,3,-1,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200311,1,1,2,1,200502,6,2,5,0,2,2,2,4,1
11,110105,1,1,198509,13,1,7,1,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2004,1,9,48,10,1,1500,5,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198411,62,4,2,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,7,43,5,3,1800,7,9,6,2,-1,200311,1,2,-1,1,200801,3,1,2,0,2,2,2,4,1
11,110105,1,2,197801,36,1,3,1,2,1,1,1,2003,1,2,3,3,-1,-1,2003,1,6,41,5,3,1800,7,9,6,2,-1,199801,2,-1,-1,1,200103,2,1,2,0,2,2,2,4,2
11,110105,1,1,199606,13,1,3,1,1,1,1,1,2012,2,-1,-1,-1,-1,-1,2012,1,7,43,6,1,2000,5,8,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198502,13,3,4,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2005,1,6,42,5,3,2000,7,10,6,2,-1,200706,1,2,-1,1,200807,7,2,6,0,3,3,2,3,1
11,110105,1,1,199311,21,1,5,2,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2009,1,15,48,6,1,1200,5,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198910,21,3,3,1,2,1,1,1,2007,2,2,-1,-1,-1,-1,2007,1,8,46,2,1,2200,7,8,2,2,-1,201205,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197303,37,1,2,1,2,1,1,1,2010,1,2,3,6,-1,-1,2005,1,15,64,5,2,2600,7,12,6,2,-1,199912,1,2,-1,2,-1,-1,-1,-1,0,1,2,1,1,1
11,110105,1,1,199008,13,1,3,1,1,1,1,1,2012,2,-1,-1,-1,-1,-1,2012,1,7,43,6,1,2000,5,8,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198303,15,2,6,2,2,1,1,1,2012,1,2,-1,-1,-1,-1,2007,1,15,64,6,1,3600,5,8,1,1,2,201110,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197410,41,1,3,1,2,1,1,1,2009,1,2,3,3,-1,-1,1997,1,1,61,6,1,1800,6,8,4,2,-1,199912,2,-1,-1,1,200503,2,1,2,0,3,2,2,3,2
11,110105,1,1,198604,42,1,4,1,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,6,41,5,3,2200,7,10,6,2,-1,200709,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197811,41,1,3,1,2,1,1,1,2008,1,2,3,3,-1,-1,2007,1,7,43,5,3,2000,7,10,2,2,-1,200001,2,-1,-1,1,200603,3,1,2,0,2,2,2,3,2
11,110105,1,1,197702,13,1,3,1,2,1,1,1,2000,1,2,3,-1,-1,-1,1994,1,10,62,6,1,6800,7,11,2,2,-1,200311,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198511,13,1,3,1,2,1,1,1,2010,2,2,3,3,-1,-1,2002,1,15,48,5,3,2600,7,6,6,2,-1,200311,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198303,37,1,5,1,2,1,1,1,2008,1,2,3,3,-1,-1,2000,1,7,43,5,3,2500,7,10,2,2,-1,200612,2,-1,-1,1,201012,3,1,2,0,1,2,1,1,1
11,110105,1,2,196708,41,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,1995,1,7,43,6,1,2200,5,8,4,2,-1,199005,1,2,-1,1,199306,3,1,2,0,2,2,2,4,2
11,110105,1,2,196505,13,1,3,1,2,1,1,1,1995,1,2,3,3,-1,-1,1995,1,6,41,5,3,2700,7,10,6,2,-1,198402,2,-1,-1,1,199904,2,1,2,0,2,2,2,4,2
11,110105,1,2,197203,41,1,3,1,2,5,1,1,2012,1,2,3,3,-1,-1,1989,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199811,2,-1,-1,1,200109,7,3,1,0,2,2,1,2,2
11,110105,1,1,198212,37,1,4,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2009,1,4,47,5,2,50000,7,8,2,2,-1,200412,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198004,41,1,4,2,2,5,1,1,2011,2,2,3,-1,-1,-1,1999,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200904,1,2,-1,1,200912,7,2,1,0,2,2,2,4,2
11,110105,1,1,198309,14,1,7,2,2,1,1,1,2011,2,2,3,-1,-1,-1,2011,1,9,48,10,1,4000,5,8,2,1,1,201101,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198601,22,1,3,2,2,5,1,1,2011,1,2,3,-1,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200705,1,2,-1,1,201112,7,3,1,0,2,2,2,3,1
11,110105,1,2,197308,13,1,4,1,2,1,1,1,2008,1,2,3,3,-1,-1,2005,1,12,41,5,3,8000,5,8,2,2,-1,200002,2,-1,-1,1,200806,3,1,2,0,2,2,2,4,2
11,110105,1,1,198110,37,1,4,1,2,1,1,1,2011,2,2,3,-1,-1,-1,2008,1,9,48,6,1,4000,6,8,2,2,-1,200610,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197501,37,1,6,2,2,1,1,1,2011,1,2,3,-1,-1,-1,2005,1,6,41,5,2,10000,5,8,2,2,-1,199712,1,2,-1,1,200208,7,2,5,0,1,2,1,1,2
11,110105,1,1,197301,13,1,3,1,2,1,1,1,2007,1,2,3,3,-1,-1,1998,1,6,42,5,3,3000,6,10,2,2,-1,199301,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197302,36,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2010,1,8,48,5,2,5000,7,10,2,2,-1,199010,1,2,-1,1,199202,7,2,1,0,2,2,2,4,2
11,110105,1,2,198405,33,1,6,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2004,1,1,48,6,1,2000,6,9,4,1,3,200804,1,2,-1,1,201002,7,3,1,0,1,3,1,2,2
11,110105,1,2,197711,34,1,3,1,2,4,1,1,2011,1,2,3,-1,-1,-1,1995,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200007,1,1,1,1,200112,7,3,2,0,1,3,1,2,1
11,110105,1,1,197711,13,1,5,1,2,1,1,1,2012,1,2,-1,-1,-1,-1,2010,1,12,48,6,1,5000,5,8,2,2,-1,201004,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197407,13,1,4,1,2,5,1,1,2012,1,2,3,3,-1,-1,2001,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200105,2,-1,-1,1,201202,7,2,1,0,1,1,1,2,2
11,110105,1,1,198202,41,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2007,1,6,42,5,3,8000,7,12,2,2,-1,200810,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197807,36,1,7,2,2,1,1,1,2011,1,2,3,-1,-1,-1,2000,1,15,30,6,1,5600,5,8,2,1,1,200402,1,2,-1,1,200706,7,2,1,0,1,1,1,1,2
11,110105,1,2,197606,34,1,6,1,2,5,1,1,2011,1,2,3,-1,-1,-1,1994,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200902,1,2,-1,1,201002,6,2,1,0,2,2,2,4,2
11,110105,1,2,198204,36,1,3,1,2,5,1,1,2012,1,2,3,3,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200110,2,-1,-1,1,201110,2,1,2,0,2,2,3,4,2
11,110105,1,1,197312,13,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2009,1,10,62,6,1,4000,6,8,2,2,-1,199811,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197806,36,1,3,2,2,4,1,1,2008,1,2,3,3,-1,-1,2005,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199802,2,-1,-1,1,200110,3,2,2,0,2,2,2,3,1
11,110105,1,2,198604,13,1,3,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,7,43,6,4,2100,5,8,2,2,-1,200710,1,2,-1,1,200907,7,2,1,-9,1,2,1,1,1
11,110105,1,1,198809,37,1,3,2,2,1,1,1,2008,1,2,-1,-1,-1,-1,2008,1,7,43,6,4,3000,5,8,2,2,-1,201003,1,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197303,51,1,3,1,4,1,1,1,2008,1,3,-1,-1,-1,-1,2007,1,4,20,6,4,3000,5,7,2,2,-1,200412,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199007,61,1,3,1,2,1,1,1,2012,1,-1,-1,-1,-1,-1,2010,1,7,43,6,4,3000,5,5,2,2,-1,200905,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196806,32,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,1999,1,4,47,6,4,4500,7,10,2,2,-1,198605,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197407,21,1,3,1,2,3,1,1,2009,1,2,3,-1,-1,-1,2009,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199805,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196801,32,1,3,1,2,1,1,1,2008,1,2,3,-1,-1,-1,2008,1,8,47,4,1,5000,5,8,2,3,-1,199005,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198410,13,1,3,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2006,1,15,48,4,3,1800,6,8,2,2,-1,200506,1,2,-1,2,-1,-1,-1,-1,1,2,3,1,1,2
11,110105,1,2,196610,13,1,2,1,2,5,1,1,2011,1,2,3,3,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199001,2,2,-1,1,199610,1,2,1,-9,1,3,2,4,1
11,110105,1,2,196808,41,1,2,1,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,7,43,4,3,4800,5,8,2,2,-1,199302,1,2,-1,1,200805,3,2,1,1,2,1,1,1,2
11,110105,1,1,197002,13,1,3,1,2,1,1,1,2011,1,2,3,3,-1,-1,2011,1,4,47,4,1,5000,6,8,2,2,-1,199001,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196812,32,1,3,1,2,5,1,1,2011,1,3,2,-1,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,1,1,199205,1,1,1,1,200807,7,2,1,0,3,2,1,1,2
11,110105,1,1,196409,14,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,4,47,4,1,2000,7,6,2,2,-1,198511,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197410,34,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,8,48,4,1,1500,6,10,2,2,-1,199512,2,2,-1,1,200703,3,1,1,-9,1,1,1,1,1
11,110105,1,1,197405,34,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,8,48,4,1,1500,5,7,2,2,-1,199612,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197212,41,1,3,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2007,1,8,45,4,1,1800,6,8,2,2,-1,199005,1,1,1,1,199405,7,3,7,1,3,3,3,3,1
11,110105,1,2,198803,41,1,3,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,8,47,4,1,1300,5,8,2,3,-1,200310,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110105,1,1,199206,41,1,3,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,7,43,6,1,1500,6,7,2,2,-1,200712,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197107,13,1,3,1,2,1,1,1,2009,1,2,3,-1,-1,-1,2009,1,8,43,4,4,2500,5,10,2,2,-1,199507,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196611,41,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,7,43,6,4,2300,5,8,2,2,-1,198702,1,1,1,1,199012,7,2,1,-9,1,2,1,1,1
11,110105,1,2,195411,13,1,4,2,2,7,1,1,2007,2,2,3,3,4,-1,1976,5,-1,-1,-1,-1,-1,-1,-1,7,1,2,199702,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195603,12,1,6,2,5,7,1,1,2011,2,3,-1,-1,-1,-1,2011,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198312,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195710,41,1,7,2,2,5,1,1,2010,2,2,3,-1,-1,-1,2010,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198010,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196701,65,1,4,2,2,7,1,1,2010,1,2,3,-1,-1,-1,2010,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,199003,1,1,1,2,-1,-1,-1,-1,0,2,2,3,4,2
11,110105,1,2,197309,42,1,3,1,4,1,1,1,2011,2,3,-1,-1,-1,-1,2011,1,8,48,4,1,1200,6,9,4,1,1,200201,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198909,61,1,4,1,1,1,1,1,2011,2,5,5,-1,-1,-1,2011,1,8,46,3,1,1900,6,12,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195607,42,1,4,2,2,7,1,1,2012,2,2,3,-1,-1,-1,2012,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198101,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196104,43,1,6,2,2,7,1,1,2008,2,2,3,-1,-1,-1,2008,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198804,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198506,13,1,7,2,1,1,1,1,2010,1,5,5,-1,-1,-1,2004,1,13,20,10,1,5000,5,8,7,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196305,21,1,4,2,2,7,1,1,2009,2,2,3,-1,-1,-1,2009,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198407,1,1,1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110105,1,1,198410,61,1,7,2,1,1,1,1,2008,1,5,-1,-1,-1,-1,2008,1,9,20,10,1,6000,5,9,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195901,13,1,3,2,2,7,1,1,2009,2,2,3,-1,-1,-1,2009,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198505,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197705,21,1,7,2,2,1,1,1,2005,2,2,3,-1,-1,-1,2000,1,6,20,6,1,3500,5,8,2,1,1,200511,1,1,1,1,200902,3,2,2,0,2,2,2,4,2
11,110105,1,2,195306,23,1,4,2,2,7,1,1,2009,2,2,3,3,-1,-1,2009,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,197411,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199102,41,1,5,2,1,1,1,1,2010,1,5,5,-1,-1,-1,2010,1,8,46,3,1,2000,6,12,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196512,37,1,3,2,2,1,1,1,1988,2,2,3,-1,-1,-1,1988,1,8,48,3,1,1500,6,11,1,2,-1,199903,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199102,42,1,4,2,1,1,1,1,2010,1,5,5,-1,-1,-1,2010,1,8,46,3,1,1800,6,12,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198406,62,1,4,2,2,1,1,1,2008,1,2,3,-1,-1,-1,2008,1,8,48,3,1,2000,6,12,2,1,2,200705,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195912,14,1,3,2,2,7,1,1,2008,2,2,3,-1,-1,-1,1985,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198505,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195801,36,1,4,2,2,7,1,1,2012,2,2,3,-1,-1,-1,2012,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198201,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197905,22,3,3,1,2,1,1,1,2006,3,2,3,-1,-1,-1,2006,1,6,41,5,4,2800,5,8,7,2,-1,201110,1,2,-1,1,201204,7,2,6,0,3,2,3,3,2
11,110105,1,2,198011,37,1,7,2,3,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,64,10,1,5000,5.5,8,7,1,2,201009,1,2,-1,1,201201,7,2,1,0,2,2,2,4,2
11,110105,1,2,198205,22,1,7,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,48,6,1,4000,5,8,7,1,2,200908,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,1
11,110105,1,2,198203,50,1,6,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,12,48,6,1,1500,5,8,7,1,2,201006,1,2,-1,1,201102,7,2,6,0,2,2,2,3,2
11,110105,1,2,198111,23,14,5,1,2,4,1,1,2002,1,2,3,-1,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200612,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
