procode,gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110108,1,1,198005,43,1,7,2,2,1,1,1,2002,1,2,3,-1,-1,-1,1998,1,13,20,10,1,1000,5,10,2,1,1,200401,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197611,21,4,7,2,2,1,1,1,1998,1,2,3,-1,-1,-1,1998,1,6,41,5,1,2000,7,8,6,1,2,200805,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,195502,36,1,3,1,5,1,1,1,2009,1,3,3,3,-1,-1,2009,1,8,46,2,1,1800,7,12,4,2,-1,198102,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,195408,41,1,1,2,2,1,1,1,2003,1,2,3,3,-1,-1,2003,1,7,43,6,1,2000,6,10,9,2,-1,197801,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196804,13,1,6,1,2,1,1,1,1987,1,2,3,3,-1,-1,1987,1,9,41,5,2,30000,7,8,6,2,-1,199112,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197411,51,1,4,1,2,1,1,1,1995,1,2,3,-1,-1,-1,1995,1,13,48,6,1,6000,5,8,2,1,2,199912,1,1,2,1,200010,7,2,7,0,3,2,2,3,1
11,110108,1,1,196410,13,1,4,1,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,8,42,5,3,1400,6,10,9,2,-1,198801,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198410,13,1,3,1,1,1,1,1,2002,1,-1,-1,-1,-1,-1,2002,1,7,48,2,1,1800,5,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198511,51,1,3,2,1,1,1,1,2001,1,-1,-1,-1,-1,-1,2001,1,8,45,6,1,2500,6,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197701,41,1,7,2,1,1,1,1,2007,1,7,-1,-1,-1,-1,2007,1,9,20,6,1,2500,6,8,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,199208,13,1,3,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,14,46,2,1,1500,7,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196809,41,1,3,1,2,1,1,1,2001,1,2,3,3,3,-1,2001,1,4,47,5,2,5000,7,10,6,2,-1,199012,3,-1,-1,1,199803,3,1,2,0,3,2,2,3,2
11,110108,1,2,198803,41,1,3,1,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,7,43,5,1,1500,6,10,9,2,-1,201112,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110108,1,2,197901,45,1,4,1,2,5,1,1,2003,1,2,3,3,-1,-1,2000,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200203,2,-1,-1,1,201109,2,2,2,0,3,1,2,1,1
11,110108,1,2,197710,22,1,3,2,2,1,1,1,2003,1,2,3,3,-1,-1,1996,1,8,48,5,4,5000,6,12,2,3,-1,199909,2,-1,-1,1,201101,3,2,2,0,2,2,1,4,1
11,110108,1,2,198107,32,1,7,1,2,1,1,1,2004,1,2,3,-1,-1,-1,2000,1,8,41,5,2,10000,5,8,4,1,1,200612,1,2,-1,1,200902,7,2,6,0,2,2,1,1,1
11,110108,1,1,199110,41,1,6,1,1,1,1,1,2006,1,5,5,7,-1,-1,2006,1,8,48,6,1,3000,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197109,36,1,7,1,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,15,48,6,1,5000,5,8,2,3,-1,200503,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197303,41,1,3,1,2,1,1,1,1997,1,2,3,3,-1,-1,1995,1,6,41,5,3,2000,7,8,2,2,-1,199412,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198101,34,1,3,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,6,48,6,1,3000,6,8,5,2,-1,200410,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199212,44,1,7,2,1,6,1,1,2011,1,-1,-1,-1,-1,-1,2011,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197611,61,1,8,2,2,6,1,1,2010,1,2,3,-1,-1,-1,1996,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200302,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198202,34,1,4,2,2,5,1,1,2011,1,2,3,3,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200704,2,-1,-1,1,201202,7,2,5,0,2,2,2,3,1
11,110108,1,1,198504,64,1,6,1,2,1,1,1,2012,1,2,3,-1,-1,-1,2012,1,7,48,6,1,2800,6,9,4,1,1,201110,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,195711,42,1,2,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,8,45,6,1,1500,6,8,4,2,-1,198410,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198303,32,1,4,2,2,5,1,1,2001,1,2,3,-1,-1,-1,2001,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200805,1,2,-1,1,201112,7,2,8,0,1,2,3,3,1
11,110108,1,1,198106,65,7,7,2,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,14,10,2,1,5500,5,8,2,2,-1,200712,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198609,32,1,4,1,2,5,1,1,2005,1,2,3,-1,-1,-1,2005,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200910,1,2,-1,1,201109,7,2,5,0,2,2,2,3,1
11,110108,1,2,198808,32,1,4,2,2,1,1,1,2010,2,2,3,-1,-1,-1,2010,1,9,48,6,1,5000,7,8,2,2,-1,201005,1,2,-1,1,201011,6,2,5,0,2,2,2,4,1
11,110108,1,2,197808,13,1,8,2,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,12,30,6,1,500,6,7,2,1,1,201005,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110108,1,1,199006,37,1,6,1,1,6,1,1,1998,2,5,5,-1,-1,-1,1998,3,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197112,37,1,4,1,2,1,1,1,2003,1,2,3,5,5,7,2003,1,8,20,2,1,1500,6,6,4,1,1,199812,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198202,43,1,3,1,1,1,1,1,2003,1,5,7,7,-1,-1,2003,1,6,48,3,1,1600,7,6,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197610,42,1,7,1,2,1,1,1,2011,2,2,3,5,5,-1,2005,1,13,41,5,2,3000,7,8,2,2,-1,201012,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198011,13,1,4,2,2,1,1,1,2004,2,2,6,6,5,5,2004,1,4,20,6,1,7000,6,8,2,2,-1,201101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196110,41,1,4,1,4,1,1,1,1995,2,3,3,-1,-1,-1,1995,1,4,63,5,3,10000,7,10,1,2,-1,198301,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196408,34,1,3,1,2,1,1,1,1997,2,2,3,3,5,-1,1997,1,8,45,3,1,1400,7,6,4,2,-1,198912,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196501,13,1,4,1,2,1,1,1,1994,1,2,3,5,5,6,1994,1,8,48,6,1,1200,7,8,2,2,-1,198708,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196303,15,1,4,1,2,1,1,1,2000,1,2,3,3,5,5,2000,1,15,48,12,1,2000,7,10,2,2,-1,198701,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199004,37,1,6,1,1,1,1,1,2011,2,5,5,7,7,7,2011,1,12,80,6,1,1300,5.5,10,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196211,32,1,3,1,2,1,1,1,1992,1,2,3,3,5,-1,1992,1,8,48,5,3,3000,7,8,2,2,-1,198312,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197910,37,1,3,1,2,1,1,1,2012,1,2,3,5,5,6,1996,1,7,43,5,3,2000,7,10,1,2,-1,200403,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,199110,41,1,7,1,1,1,1,1,2011,2,5,5,9,-1,-1,2011,1,13,20,6,1,2000,5,7,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197709,37,1,3,1,2,1,1,1,2010,2,2,3,5,5,6,2010,1,6,41,5,3,3000,7,12,2,2,-1,199912,1,1,1,1,200403,3,1,1,0,1,2,1,1,1
11,110108,1,2,199007,32,1,3,1,2,1,1,1,2012,2,2,5,5,6,6,1999,1,6,41,5,3,2000,3,12,1,2,-1,201202,1,2,-1,2,-9,-1,-1,-1,0,2,2,2,4,2
11,110108,1,2,198409,36,1,5,2,2,1,1,1,2009,1,2,3,3,5,5,2009,1,8,48,6,1,4000,6,6,7,1,1,200510,2,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110108,1,1,197510,13,1,6,2,3,1,1,1,1996,1,2,3,6,6,7,1996,1,8,30,3,1,2000,6,8,4,1,1,200604,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197512,41,1,2,1,2,1,1,1,2004,1,2,3,5,5,3,2004,1,15,70,12,3,2000,7,5,2,2,-1,199810,2,-1,-1,1,200606,7,2,1,1,2,2,2,3,1
11,110108,1,2,196712,34,1,3,1,2,1,1,1,1995,1,2,3,5,7,7,1983,1,6,41,5,3,5000,7,12,1,2,-1,199105,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110108,1,1,196403,41,1,3,1,2,1,1,1,1988,1,2,3,3,-1,-1,1988,1,6,42,6,3,3000,7,9,6,2,-1,198712,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198009,23,1,3,1,2,4,1,1,2007,1,2,3,3,-1,-1,2007,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200101,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196802,51,1,3,1,2,1,1,1,2002,1,2,3,3,-1,-1,2002,1,8,45,6,1,3000,7,8,4,1,1,199208,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197607,14,1,7,2,2,4,1,1,2007,1,2,3,-1,-1,-1,2007,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201104,1,2,-1,2,-1,-1,-1,-1,0,1,2,3,1,2
11,110108,1,2,198203,23,1,7,2,2,1,1,1,2002,1,2,3,-1,-1,-1,2002,1,13,20,7,1,5000,5,8,2,1,3,200909,1,2,-1,2,-1,-1,-1,-1,0,1,2,2,2,1
11,110108,1,2,198608,14,1,4,1,2,1,1,1,2007,1,2,3,5,6,-1,2007,1,8,41,5,3,3000,6,10,2,2,-1,200903,1,2,-1,1,201010,7,2,5,0,2,2,2,4,2
11,110108,1,1,196705,37,1,5,1,2,1,1,1,1993,1,2,3,5,6,7,1993,1,15,41,5,3,1000,6,8,2,2,-1,199502,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197911,23,1,6,1,2,1,1,1,2001,1,2,3,5,-1,-1,1996,1,6,41,6,3,500,7,9,2,2,-1,-9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198406,15,2,6,2,2,1,1,1,2005,1,2,3,5,7,-1,2005,1,15,20,6,1,4500,5,8,2,1,1,-9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198512,13,1,6,1,1,1,1,1,2009,1,5,-1,-1,-1,-1,2004,1,12,48,10,1,3300,5.5,9,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197912,41,1,4,2,2,1,1,1,2008,1,2,3,5,-1,-1,2008,1,6,42,5,3,4000,7,15,2,2,-1,200612,1,2,-1,1,200906,7,2,5,0,2,2,2,4,2
11,110108,1,1,198309,34,1,4,1,1,1,1,1,2002,1,5,-1,-1,-1,-1,2002,1,15,42,5,3,5000,1,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196010,23,1,2,1,2,1,1,1,2009,1,2,3,3,5,-1,2009,1,15,42,12,3,5000,7,16,2,2,-1,198308,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197207,35,1,2,2,2,1,1,1,2007,2,2,3,6,-1,-1,2007,1,15,41,12,2,4000,7,8,2,2,-1,-9,1,1,2,1,199902,3,1,9,0,2,2,2,4,2
11,110108,1,2,198402,13,1,6,2,2,1,1,1,2008,2,2,5,5,-1,-1,2008,1,15,20,10,1,5000,5,8,2,1,1,201112,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110108,1,2,198311,37,1,7,2,2,1,1,1,2006,2,2,5,6,-1,-1,2002,1,15,20,6,1,3000,5,8,2,1,1,200910,0,-1,-1,2,-1,-1,-1,-1,1,1,2,2,2,1
11,110108,1,1,198808,41,1,3,1,1,1,1,1,2005,2,5,-1,-1,-1,-1,2005,1,6,42,12,3,5000,7,15,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198102,15,1,3,1,2,1,1,1,2008,1,2,3,5,6,-1,2008,1,7,43,5,1,5000,7,12,2,2,-1,200610,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198602,13,1,7,2,1,1,1,1,2010,2,5,-1,-1,-1,-1,2006,1,8,48,6,1,3700,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198905,35,1,3,1,2,4,1,1,2011,2,2,5,-1,-1,-1,2011,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-9,0,-1,-1,-9,-9,-9,2,7,0,3,2,2,4,2
11,110108,1,1,198204,33,1,4,1,2,1,1,1,2001,1,2,3,5,-1,-1,2001,1,6,42,12,2,3000,7,15,2,2,-1,200604,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199312,62,1,3,1,1,3,1,1,2010,2,-1,-1,-1,-1,-1,2010,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197706,23,1,4,2,1,1,1,1,2008,2,-1,-1,-1,-1,-1,2008,1,15,70,12,1,2500,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196402,62,1,3,1,2,1,1,1,2003,1,2,3,3,-1,-1,2003,1,15,45,2,1,1500,7,6,4,2,-1,-9,2,-1,-1,1,198509,2,-9,-9,0,2,2,2,3,2
11,110108,1,2,198512,23,1,5,2,2,1,1,1,2011,1,2,5,5,6,6,2011,1,7,43,5,1,2000,7,11,4,2,-1,-9,-9,-1,-1,1,-9,7,2,4,0,2,2,3,3,2
11,110108,1,2,198608,22,1,6,2,1,1,1,1,2005,1,5,5,-1,-1,-1,2005,1,7,43,6,1,2100,5,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198412,14,1,3,1,2,1,1,1,2000,1,2,3,5,5,7,2000,1,6,43,5,1,2200,7,9,2,2,-1,200612,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197411,41,1,4,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,48,5,3,3800,7,10,2,2,-1,199611,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197310,34,1,4,1,2,5,1,1,2003,1,2,3,3,5,5,2003,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199302,2,-1,-1,1,199704,3,2,2,-9,2,2,2,3,1
11,110108,1,2,196208,33,1,3,1,2,5,1,1,2009,2,2,3,-1,-1,-1,2009,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,198506,1,1,2,2,-1,-1,-1,-1,-9,3,2,2,3,1
11,110108,1,1,198905,23,1,4,1,1,1,1,1,2006,2,5,5,7,7,-1,2006,1,7,43,5,1,2800,6,9,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196808,37,1,2,1,2,1,1,1,2007,1,2,3,5,-1,-1,2000,1,8,41,5,3,600,7,11,2,2,-1,199312,1,-9,-9,-9,-9,-9,2,7,1,2,1,1,1,1
11,110108,1,2,198206,23,1,4,1,2,1,1,1,2008,1,2,3,5,5,-1,2008,1,6,48,5,3,2800,7,10,2,2,-1,200212,1,2,-1,1,200510,3,2,9,-9,3,2,1,1,1
11,110108,1,1,196904,37,1,3,2,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,48,5,3,4500,7,10,2,2,-1,199001,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197909,41,1,4,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,13,20,5,3,8000,7,10,2,2,-1,200510,1,2,-1,1,200809,7,2,1,-9,2,2,1,1,2
11,110108,1,1,197601,37,1,3,1,2,1,1,1,2007,1,2,3,5,5,-1,2003,1,8,41,5,3,1800,7,10,2,2,-1,199712,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198707,23,1,4,1,1,1,1,1,2007,1,5,5,-1,-1,-1,2007,1,4,47,5,1,3500,6,8,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196603,37,1,4,1,2,1,1,1,1998,2,2,3,3,3,-1,1998,1,6,48,5,3,3000,7,10,2,2,-1,198712,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197904,61,1,6,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,7,43,5,3,2200,6,10,2,2,-1,200312,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196406,34,1,2,1,2,1,1,1,2010,2,2,3,3,4,8,2010,1,6,48,5,4,2800,7,10,4,2,-1,198701,2,2,-1,1,199305,2,2,9,-9,2,2,3,3,2
11,110108,1,2,199604,42,1,3,2,2,5,1,1,2011,1,5,5,-1,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-9,-9,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110108,1,2,198311,21,3,8,2,1,1,1,1,2003,3,5,5,9,9,-1,2003,1,12,48,6,1,4000,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198001,51,1,4,1,2,1,1,1,2002,1,2,3,3,-1,-1,2001,1,8,41,5,3,4800,7,10,2,2,-1,200712,1,2,-1,1,200905,7,2,7,0,2,1,1,1,1
11,110108,1,1,198402,34,1,4,1,2,1,1,1,2010,1,2,3,6,6,-1,2010,1,7,43,5,1,2500,7,11,2,2,-1,200801,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197706,13,1,4,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,8,48,5,3,2000,0.5,8,2,2,-1,-9,1,2,-1,1,200208,7,2,1,0,1,2,2,4,1
11,110108,1,2,197409,41,1,4,1,2,1,1,1,2000,1,-1,-1,-1,-1,-1,2000,1,8,48,6,1,2500,0.5,8,2,2,-1,199708,1,2,-1,1,199810,7,2,1,0,1,2,2,4,2
11,110108,1,2,197610,34,1,3,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,7,43,6,2,2000,0.8,8,2,2,-1,199812,1,1,1,1,199902,3,1,1,0,1,1,2,2,1
11,110108,1,2,197906,32,1,3,1,2,1,1,1,2005,1,-1,-1,-1,-1,-1,2005,1,8,48,5,1,1400,0.5,10,2,2,-1,200301,1,2,-1,1,200603,7,2,1,0,1,2,2,4,2
11,110108,1,2,198208,37,1,3,1,2,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,48,2,1,2000,5,8,2,2,-1,200702,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110108,1,2,195612,41,1,2,1,2,1,1,1,2004,1,-1,-1,-1,-1,-1,2004,1,8,48,5,1,3500,5,8,2,2,-1,197610,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198102,13,3,3,1,2,1,1,1,1999,1,-1,-1,-1,-1,-1,1999,1,6,70,6,1,5000,5,8,2,2,-1,200609,1,2,-1,1,200910,7,2,3,0,2,2,2,4,1
11,110108,1,2,198102,13,1,3,1,2,1,1,1,1999,1,-1,-1,-1,-1,-1,1999,1,6,48,6,1,2000,5,10,2,2,-1,200609,0,2,-1,1,-9,7,2,7,0,2,2,2,3,1
11,110108,1,2,198507,42,1,4,2,2,1,1,1,2006,1,-1,-1,-1,-1,-1,2006,1,7,43,6,1,2000,5,8,1,2,-1,200805,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110108,1,2,198710,61,1,4,1,2,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,48,5,1,2800,5,10,2,2,-1,200805,1,2,-1,1,-9,7,2,1,0,1,2,2,4,2
11,110108,1,2,198604,51,1,4,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,8,48,6,1,2900,6,10,2,2,-1,200910,1,2,-1,1,201011,7,2,7,-9,1,3,2,3,1
11,110108,1,2,198305,41,1,4,1,2,1,1,1,2006,1,-1,-1,-1,-1,-1,2006,1,8,48,5,1,3000,5,8,2,2,-1,200605,1,2,-1,1,200710,7,2,1,0,1,2,2,4,2
11,110108,1,2,197504,61,1,3,1,3,1,1,1,2000,1,-1,-1,-1,-1,-1,2000,1,8,48,5,1,2500,5,8,2,2,-1,199912,1,2,-1,1,-9,7,2,1,0,1,2,2,4,2
11,110108,1,2,198106,41,1,4,1,2,1,1,1,2001,1,-1,-1,-1,-1,-1,2001,1,8,48,5,3,1900,5,8,4,2,-1,201008,1,2,-1,1,201110,7,2,1,0,1,2,2,4,2
11,110108,1,2,198103,37,1,4,1,2,1,1,1,2012,1,-1,-1,-1,-1,-1,2012,1,8,48,6,1,2000,0.5,8,2,1,1,200001,1,2,-1,1,200401,7,2,1,0,1,2,2,4,2
11,110108,1,2,197606,41,1,2,1,2,1,1,1,2008,1,-1,-1,-1,-1,-1,2008,1,8,45,3,1,1700,0.5,8,2,1,1,199604,1,2,-1,2,-1,-1,-1,-1,-9,1,1,2,4,1
11,110108,1,1,197511,61,1,6,1,2,1,1,1,1994,1,-1,-1,-1,-1,-1,1994,1,8,41,5,3,2000,6,8,2,2,-1,200207,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198211,37,1,4,1,2,3,1,1,2008,1,-1,-1,-1,-1,-1,2008,2,-1,-1,-1,-1,-1,-1,-1,2,1,1,201012,1,2,-1,1,201110,7,2,1,0,1,2,2,4,2
11,110108,1,2,198205,41,1,4,1,2,1,1,1,2001,1,-1,-1,-1,-1,-1,2000,1,8,48,6,1,2200,0.5,8,2,2,-1,200505,1,1,2,1,200707,7,2,1,0,1,2,2,4,2
11,110108,1,2,197806,62,1,3,1,2,1,1,1,2010,2,2,3,3,-1,-1,2010,1,8,44,11,4,2000,6,6,5,2,-1,200005,2,-1,-1,1,200601,2,1,2,0,2,2,2,4,2
11,110108,1,1,198510,62,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,8,48,6,1,2200,5,8,4,1,1,201010,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197410,14,1,4,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,8,45,6,1,1950,6,8,4,2,-1,199302,1,2,-1,1,200006,3,2,7,0,2,2,1,2,2
11,110108,1,2,197610,13,1,7,2,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,8,30,6,1,4000,5,8,7,1,3,200202,2,-1,-1,1,201107,7,2,5,0,3,2,2,3,1
11,110108,1,2,197310,15,2,6,2,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,9,48,6,1,3000,5,8,7,2,-1,200405,1,1,1,1,200910,3,2,2,0,2,2,2,4,1
11,110108,1,1,195904,13,1,3,1,2,1,1,1,1987,1,2,3,3,-1,-1,1987,1,8,48,4,1,2000,6,8,4,1,3,199312,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198503,14,1,3,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,1997,1,8,46,6,1,1200,4,13,4,2,-1,201104,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197008,12,1,8,2,2,1,1,1,1990,2,2,3,6,-1,-1,1990,1,6,41,6,1,9000,5,7,7,1,3,200312,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198310,43,1,7,2,2,1,1,1,1998,2,2,-1,-1,-1,-1,1998,1,12,20,6,1,9000,5.5,6,5,1,3,201202,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110108,1,2,195907,21,1,4,2,2,1,1,1,2011,2,2,3,-1,-1,-1,2000,1,15,44,12,1,3000,7,12,4,2,-1,198405,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
